Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Brazil,BRA,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,..,..,-0.00698464,-3.585924026,-2.472601698,-1.804125981,-2.058032598,-1.15821326,-4.292889435,-1.839685147,-3.555440405,-2.837315641,-1.830209111,-1.178518344,-3.372486436,-2.265600611,-2.399631613,-1.315225644,-2.470079564,-4.978266422,-7.531296203,-6.63439687,-7.471376107
Brazil,BRA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,13,14.2,14,12.7,13.4,..,11.6,10.3,11.1,9.7,8.6,7.2,6.8,5.6,5.4,..,4.7,3.8,3.8,2.8,3.4,..,..
Brazil,BRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.011666465,4.768411211,4.685047029,4.750044784,4.64598154,4.750459976,4.801043016,5.475274893,6.167184386,5.665311576,4.651168844,4.370043895,4.416915316,4.567851257,4.476774029,4.115756488,4.342034128,4.168328224,4.506886182,4.325610539,4.319149429,4.891386086,4.565112604
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.38146039,22.34011456,22.59414762,22.11879038,21.74671125,23.00661863,22.63952791,22.49532782,23.08381782,24.30662329,24.1725784,23.54402184,23.12538075,23.08529373,21.87859258,23.26797735,23.10205096,22.13364737,21.22480995,20.47246275,19.3597938,18.27879143,18.47556946
Brazil,BRA,Net migration,SM.POP.NETM,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,15924,..,..,..,..,30000
Brazil,BRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,10.19550483,11.9522879,13.16767827,13.77485584,14.55976349,15.7200793,15.24438358,15.75277073,16.52897053,15.38131147,15.77553387,15.49281368,14.41753155,13.62344738,14.22012315,13.65145753,13.44169026,12.76168689,12.82486326,12.78922692,12.69293106
Brazil,BRA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,21.50628332,18.30649047,19.218657,19.55466415,20.5097866,21.46011992,20.69737487,21.36220796,22.42384807,25.68778574,25.7507316,27.00918756,23.97555717,28.29279922,28.3873449,28.8879979,27.85906127,26.52265148,28.52009495,28.92703399,27.15648821
Brazil,BRA,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,10910.61039,10842.30581,10984.35037,10716.67115,10515.31398,11058.4309,11017.50756,11187.16712,11189.80192,11712.95814,11956.49206,12338.23706,12996.61963,13474.00407,13358.1624,14114.69168,14583.08132,14801.8866,15251.01293,15075.94785,14396.77869,13794.93278,13852.08971
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.6,68.112,68.622,69.12,69.599,70.055,70.486,70.896,71.29,71.67,72.04,72.405,72.768,73.129,73.488,73.838,74.174,74.488,74.777,75.042,75.284,75.509,..
Canada,CAN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,32226.22694,32394.57787,33425.81513,34424.05206,35903.15453,37431.91698,37712.12824,38500.31708,38805.67111,39604.35486,40471.26053,41203.3504,41647.38781,41611.25081,39924.1959,40699.35513,41565.27122,41794.53892,42339.37888,43079.14252,43149.47584,43238.2596,44017.59091
Canada,CAN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.260575656,1.744551308,1.14132265,-0.180438535,1.903893879,4.34127359,1.658242746,1.244227585,3.255939918,3.280222606,3.147044049,2.613426177,3.31877548,4.004975858,-2.29424686,2.874062219,3.242049692,1.221252376,1.585155038,1.970540017,-0.755602608,0.612168438,2.273096464
Canada,CAN,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,2.18167E+11,2.33274E+11,2.48953E+11,2.52994E+11,2.83244E+11,3.28291E+11,3.09767E+11,3.03539E+11,3.29135E+11,3.81826E+11,4.30737E+11,4.64879E+11,5.01611E+11,5.35751E+11,3.91706E+11,4.69263E+11,5.46624E+11,5.5118E+11,5.55777E+11,5.6762E+11,4.92112E+11,4.75842E+11,5.10777E+11
Canada,CAN,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,3.28258E+11,3.47065E+11,3.76904E+11,4.12769E+11,4.57484E+11,4.98909E+11,4.84004E+11,4.89745E+11,4.81243E+11,5.07898E+11,5.19177E+11,5.23671E+11,5.29644E+11,5.05516E+11,4.39836E+11,4.69066E+11,4.91387E+11,5.04372E+11,5.17889E+11,5.48565E+11,5.67617E+11,5.73284E+11,5.79435E+11
Canada,CAN,Trade (% of GDP),NE.TRD.GNFS.ZS,69.09742537,70.29951355,74.38505502,78.15885074,80.19395573,82.85772601,78.40632001,75.73269035,69.84343945,70.18054685,69.70984342,67.98118492,66.19204439,66.92423059,58.3482469,60.06072927,62.32862239,62.39713673,61.97339492,64.05762293,65.52773532,64.35210704,64.06265296
Canada,CAN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.10281E+12,1.12058E+12,1.16854E+12,1.2139E+12,1.27658E+12,1.34274E+12,1.36651E+12,1.40765E+12,1.43302E+12,1.47724E+12,1.52453E+12,1.56453E+12,1.5968E+12,1.61277E+12,1.5652E+12,1.61346E+12,1.66415E+12,1.69319E+12,1.7351E+12,1.78465E+12,1.80251E+12,1.828E+12,1.88371E+12
Canada,CAN,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1.99263E+11,2.08644E+11,2.36523E+11,2.40946E+11,2.59148E+11,2.86677E+11,2.67946E+11,2.7068E+11,2.95062E+11,3.36972E+11,3.85068E+11,4.29677E+11,4.70999E+11,5.07603E+11,4.11978E+11,5.00137E+11,5.68295E+11,5.87092E+11,5.86154E+11,5.853E+11,5.30857E+11,5.13165E+11,5.48493E+11
Canada,CAN,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,2.55568E+11,2.69268E+11,3.07992E+11,3.24438E+11,3.50602E+11,3.80404E+11,3.61732E+11,3.68315E+11,3.8389E+11,4.16443E+11,4.46905E+11,4.70612E+11,4.97676E+11,5.01949E+11,4.3946E+11,4.99993E+11,5.27865E+11,5.46836E+11,5.55858E+11,5.6844E+11,5.72585E+11,5.66936E+11,5.87569E+11
Canada,CAN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9319143130,9635109106,11522842174,22742494379,24788755778,68309240320,28392596347,24496718382,7011850120,1441912587,25545319852,64302242675,1.20423E+11,70116945931,20931399830,29712896616,38318064819,49377811367,67047596418,64100008922,61642188666,34612041093,27525629251
Canada,CAN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.44224963,18.98980541,21.28825913,21.11811116,20.75551343,20.68333968,19.74090425,19.80962662,20.53914414,21.45588344,22.70463251,23.66494729,23.97059609,24.1324611,22.01510178,23.53731445,24.20795945,24.92752939,24.96959208,24.92764474,24.0576146,23.18499675,23.69884776
Canada,CAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.489999771,9.619999886,9.100000381,8.279999733,7.579999924,6.829999924,7.21999979,7.659999847,7.570000172,7.190000057,6.760000229,6.320000172,6.039999962,6.139999866,8.340000153,8.06000042,7.510000229,7.289999962,7.070000172,6.909999847,6.909999847,7,6.340000153
Canada,CAN,"Population, total",SP.POP.TOTL,29354000,29671900,29987200,30247900,30499200,30769700,31081900,31362000,31676000,31995000,32312000,32570505,32887928,33245773,33628571,34005274,34342780,34750545,35152370,35535348,35832513,36264604,36708083
Canada,CAN,Population density (people per sq. km of land area),EN.POP.DNST,3.228016464,3.262975463,3.297648543,3.326317341,3.353952434,3.383698924,3.418031101,3.448833289,3.48336341,3.518443373,3.5533034,3.581730817,3.61663736,3.655989052,3.698084788,3.739510266,3.776625307,3.821466628,3.865654736,3.907770267,3.940449068,3.987965483,4.03673422
Canada,CAN,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,-3.991927361,-2.380566216,0.398826421,0.672573736,0.968384877,2.199785918,1.646551308,1.480345571,1.10988031,1.496944811,0.7454334,1.536516046,1.791447521,0.779649143,-1.207249109,-2.226599468,-0.913204085,-0.518101742,-0.072146346,0.951119999,0.890766556,0.135445437,0.097146485
Canada,CAN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,0.5,0.5,..,0.2,..,..,..,0.2,..,..,0.2,..,..,0.2,..,..,0.5,..,..,..,..
Canada,CAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,1.407025723,1.597654579,1.375939874,1.33166399,1.605663978,1.647293626,1.725293697,1.424795747,..,..,..
Canada,CAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,29.07535404,29.72001721,25.44563647,26.71311708,27.5212693,27.0335658,27.01640868,27.5332382,..,..,..
Canada,CAN,Net migration,SM.POP.NETM,..,..,761611,..,..,..,..,1026702,..,..,..,..,1229905,..,..,..,..,1145721,..,..,..,..,1100000
Canada,CAN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.3295053,13.92401371,14.61596501,14.71916526,14.75057145,14.90738221,14.23159039,13.42525802,13.2757745,13.39032045,13.34214991,13.38728474,13.36941352,12.42102627,12.33554405,11.76044487,11.83153834,11.69256444,11.65239901,11.83636656,12.31598803,12.17584227,12.15184126
Canada,CAN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,19.45021129,19.78383311,20.6707143,20.73776132,20.662926,20.93143925,20.23138873,19.39346859,19.13261858,18.75414107,18.58911751,18.58602727,18.74420094,17.6647672,17.68822195,16.93596955,16.9650979,16.96113908,16.99475951,17.01946558,17.73788405,17.44214952,17.38614423
Canada,CAN,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,31173.07163,31367.74196,32440.81867,33340.07692,34765.99407,36492.55331,36700.27156,37582.74057,37890.49216,38774.60366,39657.48464,40558.53595,41039.78788,40996.5856,39253.04245,39900.59881,40778.31437,41055.03067,41697.39257,42383.09829,42511.83566,42664.18265,..
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.97756098,78.2304878,78.4804878,78.66243902,78.88292683,79.23658537,79.48780488,79.5902439,79.83902439,80.14146341,80.29268293,80.29268293,80.54390244,80.69512195,80.94634146,81.19756098,81.44878049,81.5835122,81.77204878,81.95304878,82.12902439,82.3005122,..
Chile,CHL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,12172.25856,12819.8977,13587.50678,13991.42305,13758.91443,14315.42606,14613.80387,14895.54019,15332.29703,16258.38895,17007.57982,17890.59972,18572.56839,19031.61643,18547.46153,19442.05032,20437.70453,21330.23991,21998.30715,22195.27437,22516.60786,22614.39367,22767.03719
Chile,CHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,11.68071811,3.371361756,3.061631778,1.042537529,2.279442498,4.271839188,3.860901228,3.392072989,4.578857544,7.849482044,7.642888649,12.16220724,5.338018812,-0.053439049,4.654764991,8.962293747,3.112906925,1.130160918,1.976645267,5.923605677,4.96949871,4.725454632,4.651401381
Chile,CHL,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,19357900000,20214723967,21762015598,20274816280,21031264414,23293153569,22410169061,22565348603,26728130243,39052608176,48965742072,67117042788,77583639413,75124029617,63904282434,81955505335,94349665631,90332359683,88886685223,85745722947,71554937539,70185880432,79327572808
Chile,CHL,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,37298881075,41694542929,46381165524,48828066772,52085584277,54844281561,58651708594,60063708916,64003183895,73213980199,75252458354,79080852600,84767337075,84233627347,80663861096,82487244655,86987865893,87296085596,90147803363,90439654753,88894587985,88794393888,87952091183
Chile,CHL,Trade (% of GDP),NE.TRD.GNFS.ZS,54.96715328,54.7679748,54.9466136,54.32116368,55.34726711,59.31582211,63.14312621,63.39372549,66.31628662,69.73366335,71.61676087,73.09865108,76.4074155,80.78977343,66.33720292,69.063716,72.20566595,68.2718464,64.97347661,65.26195391,58.95284382,55.51270319,55.69508073
Chile,CHL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.15109E+11,1.2294E+11,1.32072E+11,1.37783E+11,1.37215E+11,1.44525E+11,1.49298E+11,1.53937E+11,1.60235E+11,1.71787E+11,1.81652E+11,1.93128E+11,2.02601E+11,2.09752E+11,2.06471E+11,2.18538E+11,2.31892E+11,2.44226E+11,2.54105E+11,2.58594E+11,2.64555E+11,2.67904E+11,2.71896E+11
Chile,CHL,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,18301000000,21287349100,23325396407,22766893603,19341290986,21893098891,21410882510,20881247720,22858856966,29191102181,38199183140,44741515440,53930762624,70086728554,50221169302,67820076191,86030813930,90266300086,90296283255,83010183408,71703845980,68025538084,74464130453
Chile,CHL,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,21330413276,23854431138,27012326980,28848606662,26044601745,28736366764,30253697675,30808425830,32559590401,38854518110,46028987110,51464725319,58565243509,65321042492,54467749072,68442909064,78833261174,82918918073,84556818289,79045823137,78176872211,78311608936,82002325344
Chile,CHL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2957000000,4814616000,5271400000,4627817978,8761016218,4860015668,4199763049,2549923142,4026497833,6797252642,7462207180,7586190390,13474760473,18473102612,13855126065,16019683112,24149598880,30292554798,20824865443,23736252541,21050769695,12373872559,6418583061
Chile,CHL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.67004583,27.84967073,27.77917306,26.94382504,20.86982846,22.11674947,22.36678545,22.33307575,21.04101861,19.77894959,21.84016717,20.81581803,20.84546483,26.81762984,21.05836895,23.13998612,24.64276539,26.44943795,25.62556817,23.23724886,23.78035771,22.24588337,22.05171747
Chile,CHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.699999809,6.329999924,6.119999886,6.340000153,9.81000042,9.159999847,9.130000114,8.93999958,8.5,8.81000042,8,7.690000057,7.139999866,7.800000191,9.68999958,8.420000076,7.340000153,6.659999847,6.210000038,6.659999847,6.510000229,6.739999771,6.960000038
Chile,CHL,"Population, total",SP.POP.TOTL,14296613,14497826,14694835,14887756,15076952,15262754,15444969,15623635,15799542,15973778,16147064,16319792,16491687,16661942,16829442,16993354,17153357,17309746,17462982,17613798,17762681,17909754,18054726
Chile,CHL,Population density (people per sq. km of land area),EN.POP.DNST,19.2279719,19.49858969,19.76355339,20.02301902,20.27747476,20.52736581,20.77243259,21.01272621,21.24930916,21.48364472,21.71670261,21.94901001,22.1801971,22.40917849,22.63445459,22.85490508,23.07009823,23.2804308,23.48652279,23.68936005,23.88959756,24.08740074,24.28237822
Chile,CHL,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,2.095321403,2.000256458,1.86301065,0.402484465,-1.301150416,-0.635826127,-0.516441902,-1.196433,-0.440670159,2.057920943,4.388965784,7.291647136,8.325059072,4.511281469,-4.217847546,-0.422144719,1.284991096,0.541515648,-0.602888609,-1.553777687,-2.132467718,-2.725824608,-2.551583155
Chile,CHL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,3.4,..,3.5,..,4.4,..,..,4.2,..,..,2.4,..,..,2.6,..,1.6,..,0.9,..,1.3,..,..
Chile,CHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.003034156,5.44562552,5.437201213,5.704290844,5.636934159,5.377918724,4.408927792,4.435255293,4.455067681,4.06381132,4.13388036,3.87711014,3.7105011,3.710723945,3.741181593,3.615889645,3.671206594,3.304780976,3.381868051,3.928128427,3.760876024,4.025773343,3.834743464
Chile,CHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,38.0435456,34.27897761,33.79267982,30.90612352,30.55089867,31.42229659,31.82258122,31.96600263,33.41272034,36.00056642,36.85918549,41.10698791,39.94378159,34.23929362,34.44017576,35.69509452,34.701322,32.53911802,31.1937573,30.84802501,29.67373799,28.9295377,29.9552792
Chile,CHL,Net migration,SM.POP.NETM,..,..,23454,..,..,..,..,37362,..,..,..,..,59383,..,..,..,..,80820,..,..,..,..,85285
Chile,CHL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.10075395,16.17060719,15.92535405,15.85207689,15.17975701,16.15269282,16.03355182,16.20169514,15.94896337,16.40223152,18.02512363,19.49190685,20.25693262,18.71185961,14.5230955,17.3565144,18.85899085,18.99486687,17.3869727,16.96739149,17.43801408,17.41744114,17.46087268
Chile,CHL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,19.66975632,20.56716187,20.58982875,20.52681425,20.21237098,20.88936892,20.99556556,20.33636378,20.23472779,21.21506046,22.87318018,24.44072401,25.94594376,24.50483457,19.00712826,21.40886152,22.56864117,22.10931814,20.90645656,20.56303726,21.01213884,20.79558297,21.11372343
Chile,CHL,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,11805.36051,12497.59228,13263.51722,13757.90807,13454.72474,13916.50194,14233.67248,14438.89429,14560.05451,15072.07906,15645.19936,15674.78903,16448.26611,17647.21703,17357.18583,18062.4458,19201.41528,20353.11404,21090.27991,21475.49439,21914.95342,22028.22404,21909.15448
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.374,75.678,75.974,76.259,76.533,76.793,77.034,77.255,77.453,77.632,77.791,77.934,78.066,78.193,78.32,78.454,78.599,78.758,78.931,79.117,79.315,79.522,..
Colombia,COL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,8507.588842,8543.965942,8700.676407,8618.966465,8135.277641,8252.055713,8270.776103,8358.864891,8566.936114,8902.997487,9201.103287,9701.592372,10240.14411,10449.57621,10455.70018,10791.01068,11463.53505,11790.32539,12208.59158,12665.7489,12922.04279,13060.63525,13182.63076
Colombia,COL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,18.85095726,16.86837879,16.83985293,14.77304541,12.62294083,33.67537051,6.518448292,5.968190573,6.829014842,7.283033407,4.559839946,5.783510505,5.130078342,7.741429293,4.244563778,3.741545095,5.990888943,3.680921651,2.489324066,2.078463478,2.449284108,5.288579316,5.542142758
Colombia,COL,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,12269610830,13140661010,14211030621,13400195952,13940404312,15805109984,15062583135,14246681389,15733414821,19647838536,24704011325,28917459211,34531399567,43059178212,38572167199,45882895935,63905620973,68048891237,67304673552,64054704388,45998404724,41861665823,47978702375
Colombia,COL,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,23219608899,25449392128,26251403788,28187569864,29857374921,31692543000,32583381361,31808739308,34149956585,37499591820,39642307071,43346630919,46234802981,47932252969,45881081628,46827058081,52566260191,55137615573,57716461350,57549657224,58503777003,57670371337,57257579143
Colombia,COL,Trade (% of GDP),NE.TRD.GNFS.ZS,35.49723032,36.04410719,35.59706809,35.90892305,36.14927931,32.66708547,33.90111179,32.98263921,36.51618352,35.86342693,37.53595568,39.74696047,37.184368,39.24449593,35.1416989,34.32010548,39.52868206,38.87140295,38.01146489,37.48751807,38.36076412,35.91992842,34.25836415
Colombia,COL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.83926E+11,1.87707E+11,1.94146E+11,1.95252E+11,1.87044E+11,1.92515E+11,1.95745E+11,2.00646E+11,2.08508E+11,2.19628E+11,2.29965E+11,2.45555E+11,2.62372E+11,2.70918E+11,2.74183E+11,2.86104E+11,3.07168E+11,3.19157E+11,3.33733E+11,3.49512E+11,3.59844E+11,3.66906E+11,3.73471E+11
Colombia,COL,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,15988134024,16425350511,18349114123,17311520424,13368828200,14489304259,16030508958,15573572227,16755476770,20089823156,25412840503,30851166491,37940959402,45422168744,39409662177,48046798936,63269577482,69238385605,70468919180,75917308368,64264997437,54540500180,56771353642
Colombia,COL,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,27672558285,28306448112,30059576458,28883320379,21754732011,23049230771,25063766529,25146239049,27200697811,29994782739,33564739718,39887576776,45272055610,50732276526,46345063333,51364015909,62661839535,68535368298,73606163135,79319743369,78461959885,75305449192,75499718117
Colombia,COL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,968368273.6,3111676590,5562216362,2828826262,1507907130,2436459923,2541942612,2133698124,1720493455,3115635874,10235419011,6750618035,8885767540,10564151395,8034565810,6429772238,14646779979,15039331646,16209390068,16167022827,11723216758,13850061984,14013379726
